Postcode,Population
DA15 7,5438
DA15 8,14983
DA15 9,9170
DA16 1,12644
DA16 2,14364
DA16 3,9104
DA17 5,10528
DA17 6,6671
DA18 4,4966
DA2  6,9701
DA2  7,11769
DA2  8,1652
DA3  7,7868
DA3  8,8973
DA4  0,3150
DA4  9,5962
DA5  1,7033
DA5  2,5291
DA5  3,8616
DA6  7,4267
DA6  8,5633
DA7  4,12334
DA7  5,12299
DA7  6,11104
DA8  1,13450
DA8  2,10982
DA8  3,10320
DA9  9,13162
DE1  1,5072
DE1  2,2435
DE1  3,6376
DE11 0,15381
DE11 7,9799
DE11 8,6055
DE11 9,12817
DE12 6,7608
DE12 7,9152
DE12 8,3816
DE13 0,19028
DE13 7,4151
DE13 8,8006
DE13 9,9637
DE14 1,2481
DE14 2,12571
DE14 3,13952
DE15 0,9730
DE15 9,14597
DE21 2,10493
DE21 4,13322
DE21 5,3643
DE21 6,17430
DE21 7,12446
DE22 1,6500
DE22 2,13698
DE22 3,17762
DE22 4,7906
DE22 5,938
DE23 1,8563
DE23 2,3059
DE23 3,6078
DE23 4,2701
DE23 6,19081
DE23 8,20751
DE24 0,15652
DE24 1,1015
DE24 3,6284
DE24 5,1294
DE24 8,16833
DE24 9,13748
DE3  0,7970
DE3  9,9132
DE4  2,9099
DE4  3,12156
DE4  4,6855
DE4  5,5240
DE45 1,8724
DE5  3,13353
DE5  8,3928
DE5  9,4874
DE55 1,6788
DE55 2,7201
DE55 3,3802
DE55 4,8606
DE55 5,8221
DE55 6,7353
DE55 7,9538
DE56 0,12477
DE56 1,13493
DE56 2,9223
DE56 4,5406
DE6  1,11177
DE6  2,5422
DE6  3,3537
DE6  4,1065
DE6  5,4533
DE65 5,12035
DE65 6,11552
DE7  4,12727
DE7  5,10036
DE7  6,10535
DE7  8,13761
DE7  9,3135
DE72 2,4143
DE72 3,16195
DE73 5,4842
DE73 6,6602
DE73 7,1809
DE73 8,5904
DE74 2,11555
DE75 7,18818
DH1  1,9389
DH1  2,8670
DH1  3,9755
DH1  4,7703
DH1  5,14625
DH2  1,10809
DH2  2,10296
DH2  3,9491
DH3  1,7372
DH3  2,5609
DH3  3,6714
DH3  4,6353
DH4  4,8286
DH4  5,6886
DH4  6,8994
DH4  7,9491
DH5  0,7206
DH5  8,5902
DH5  9,6534
DH6  1,6830
DH6  2,9273
DH6  3,5632
DH6  4,7066
DH6  5,4776
DH7  0,5677
DH7  6,8458
DH7  7,7980
DH7  8,10036
DH7  9,9454
DH8  0,6843
DH8  5,6336
DH8  6,6978
DH8  7,9084
DH8  8,6653
DH8  9,2871
DH9  0,4783
DH9  6,10313
DH9  7,8023
DH9  8,6904
DH9  9,6872
DL1  1,5041
DL1  2,12041
DL1  3,8650
DL1  4,14370
DL1  5,6528
DL10 4,5278
DL10 5,3433
DL10 6,2874
DL10 7,6941
DL11 6,2041
DL11 7,3296
DL12 0,2507
DL12 8,6840
DL12 9,3128
DL13 1,1489
DL13 2,3117
DL13 3,3136
DL13 4,3171
DL13 5,3322
DL14 0,6346
DL14 6,11644
DL14 7,4708
DL14 8,6841
DL14 9,7739
DL15 0,8778
DL15 8,5326
DL15 9,8517
DL16 6,11281
DL16 7,8645
DL17 0,4981
DL17 8,8992
DL17 9,3797
DL2  1,5900
DL2  2,7238
DL2  3,3935
DL3  0,15230
DL3  6,8672
DL3  7,4116
DL3  8,7785
DL3  9,9158
DL4  1,4969
DL4  2,5062
DL5  4,9568
DL5  5,6219
DL5  6,4019
DL5  7,9697
DL6  1,8918
DL6  2,4003
DL6  3,2679
DL7  0,3152
DL7  8,7769
DL7  9,5387
DL8  1,4587
DL8  2,4539
DL8  3,2944
DL8  4,3088
DL8  5,3595
DL9  3,7464
DL9  4,8483
DN1  1,308
DN1  2,6427
DN1  3,2047
DN10 4,5315
DN10 5,1640
DN10 6,5198
DN11 0,13612
DN11 8,8340
DN11 9,6557
DN12 1,7900
DN12 2,5961
DN12 3,5835
DN12 4,4557
DN14 0,7341
DN14 5,7894
DN14 6,13032
DN14 7,7212
DN14 8,4851
DN14 9,6169
DN15 0,1072
DN15 6,5134
DN15 7,8629
DN15 8,12255
DN15 9,9716
DN16 1,9094
DN16 2,8707
DN16 3,14042
DN17 1,12071
DN17 2,11575
DN17 3,7356
DN17 4,6393
DN18 5,8732
DN18 6,3050
DN19 7,6317
DN2  4,8228
DN2  5,8132
DN2  6,8327
DN20 0,6913
DN20 8,6850
DN20 9,5530
DN21 1,11778
DN21 2,6833
DN21 3,7387
DN21 4,5166
DN21 5,6263
DN22 0,4829
DN22 6,7488
DN22 7,14986
DN22 8,5858
DN22 9,3124
DN3  1,8373
DN3  2,11890
DN3  3,9973
DN31 1,1938
DN31 2,7522
DN31 3,211
DN32 0,6656
DN32 7,6700
DN32 8,8513
DN32 9,8556
DN33 1,7150
DN33 2,5154
DN33 3,7341
DN34 4,8454
DN34 5,10653
DN35 0,8654
DN35 7,11905
DN35 8,8230
DN35 9,5964
DN36 4,10908
DN36 5,8301
DN37 0,8019
DN37 7,3561
DN37 8,402
DN37 9,9883
DN38 6,3039
DN39 6,2861
DN4  0,10679
DN4  5,5437
DN4  6,11705
DN4  7,7809
DN4  8,7680
DN4  9,10402
DN40 1,5681
DN40 2,4014
DN40 3,2671
DN41 7,2956
DN41 8,3344
DN5  0,9882
DN5  7,8882
DN5  8,11538
DN5  9,10790
DN6  0,6318
DN6  7,10797
DN6  8,8736
DN6  9,5470
DN7  4,8400
DN7  5,7324
DN7  6,9022
DN8  4,9850
DN8  5,7541
DN9  1,8623
DN9  2,5067
DN9  3,6439
DT1  1,5963
DT1  2,10924
DT1  3,2278
DT10 1,6138
DT10 2,5769
DT11 0,7246
DT11 7,10382
DT11 8,7949
DT11 9,4746
DT2  0,3602
DT2  7,5770
DT2  8,7893
DT2  9,7699
DT3  4,5657
DT3  5,9027
DT3  6,8582
DT4  0,12719
DT4  7,7740
DT4  8,4622
DT4  9,12419
DT5  1,6616
DT5  2,6299
DT6  3,6337
DT6  4,5821
DT6  5,5961
DT6  6,3559
DT7  3,5727
DT8  3,6033
DT9  3,3588
DT9  4,5682
DT9  5,4977
DT9  6,6658
DY1  1,752
DY1  2,14424
DY1  3,11309
DY1  4,5825
DY10 1,7116
DY10 2,11172
DY10 3,10304
DY10 4,7421
DY11 5,10015
DY11 6,12503
DY11 7,7726
DY12 1,4987
DY12 2,6009
DY12 3,1376
DY13 0,6792
DY13 8,8881
DY13 9,6659
DY14 0,1784
DY14 8,3864
DY14 9,2927
DY2  0,11085
DY2  7,7690
DY2  8,7108
DY2  9,8768
DY3  1,9631
DY3  2,11303
DY3  3,11171
DY3  4,1813
DY4  0,13958
DY4  7,9880
DY4  8,11279
DY4  9,7967
DY5  1,6489
DY5  2,13735
DY5  3,13126
DY5  4,8782
DY6  0,4082
DY6  7,4147
DY6  8,10795
DY6  9,8618
DY7  5,2220
DY7  6,6126
DY8  1,5582
DY8  2,6071
DY8  3,12628
DY8  4,13425
DY8  5,13313
DY9  0,10927
DY9  7,5012
DY9  8,5962
DY9  9,8337
E1   0,11128
E1   1,6340
E1   2,7916
E1   3,7407
E1   4,15474
E1   5,11264
E1   6,4357
E1   7,2496
E1   8,4398
E10  5,14940
E10  6,16452
E10  7,11968
E11  1,11738
E11  2,11504
E11  3,16526
E11  4,15226
E12  5,16737
E12  6,26107
E13  0,19201
E13  8,13793
E13  9,14438
E14  0,10855
E14  2,1769
E14  3,17154
E14  4,470
E14  5,652
E14  6,12249
E14  7,12899
E14  8,12449
E14  9,14599
E15  1,14006
E15  2,11024
E15  3,14497
E15  4,12411
E16  1,12062
E16  2,9849
E16  3,14089
E16  4,9623
E17  3,12694
E17  4,16571
E17  5,17097
E17  6,17110
E17  7,11239
E17  8,15814
E17  9,13179
E18  1,7964
E18  2,12011
E1W  1,2520
E1W  2,4227
E1W  3,5750
E2   0,11316
E2   6,9475
E2   7,9157
E2   8,7581
E2   9,8537
E3   2,14048
E3   3,10740
E3   4,15254
E3   5,12621
E4   6,17055
E4   7,11762
E4   8,14498
E4   9,17378
E5   0,17372
E5   8,16170
E5   9,15220
E6   1,16824
E6   2,18203
E6   3,21124
E6   5,11128
E6   6,11950
E7   0,14883
E7   8,21193
E7   9,18360
E8   1,8414
E8   2,10117
E8   3,10502
E8   4,10445
E9   5,12773
E9   6,11625
E9   7,13580
EC1A 4,143
EC1A 7,395
EC1A 9,360
EC1M 3,430
EC1M 5,1111
EC1M 6,757
EC1M 7,188
EC1N 7,2022
EC1N 8,642
EC1R 0,1231
EC1R 1,1245
EC1R 3,299
EC1R 4,1429
EC1R 5,704
EC1V 0,2117
EC1V 1,224
EC1V 2,121
EC1V 3,3211
EC1V 4,1349
EC1V 7,2346
EC1V 8,1720
EC1V 9,1744
EC1Y 0,1222
EC1Y 2,205
EC1Y 4,326
EC1Y 8,2033
EC2A 3,485
EC2A 4,750
EC2Y 8,3267
EC3R 8,228
EC4A 1,151
EC4V 3,320
EC4V 5,277
EC4Y 7,321
EN1  1,12306
EN1  2,7133
EN1  3,12329
EN1  4,13479
EN10 6,10965
EN10 7,6166
EN11 0,6524
EN11 8,6670
EN11 9,8376
EN2  0,9601
EN2  6,4264
EN2  7,7280
EN2  8,7110
EN2  9,1618
EN3  4,11814
EN3  5,16060
EN3  6,19503
EN3  7,10013
EN4  0,5282
EN4  8,12344
EN4  9,8094
EN5  1,6821
EN5  2,13826
EN5  3,3524
EN5  4,5665
EN5  5,8447
EN6  1,6421
EN6  2,6962
EN6  3,5420
EN6  4,5210
EN6  5,5157
EN7  5,7488
EN7  6,14684
EN8  0,9632
EN8  7,6974
EN8  8,11236
EN8  9,8182
EN9  1,7797
EN9  2,4825
EN9  3,11142
EX1  1,1735
EX1  2,9246
EX1  3,10659
EX10 0,4664
EX10 8,3439
EX10 9,9200
EX11 1,7838
EX12 2,7135
EX12 3,1834
EX12 4,498
EX13 5,7036
EX13 7,3810
EX13 8,546
EX14 1,5991
EX14 2,5556
EX14 3,3820
EX14 4,2474
EX14 9,2960
EX15 1,8815
EX15 2,5914
EX15 3,6703
EX16 4,6213
EX16 5,4947
EX16 6,9745
EX16 7,4408
EX16 8,3930
EX16 9,3375
EX17 1,2197
EX17 2,2188
EX17 3,4386
EX17 4,3291
EX17 5,3338
EX17 6,4246
EX18 7,3134
EX19 8,3544
EX2  4,6224
EX2  5,8913
EX2  6,5486
EX2  7,5225
EX2  8,7852
EX2  9,7223
EX20 1,7942
EX20 2,4567
EX20 3,4482
EX20 4,3086
EX21 5,4645
EX22 6,5972
EX22 7,4832
EX23 0,3479
EX23 8,7442
EX23 9,4870
EX24 6,3810
EX3  0,4967
EX31 1,3579
EX31 2,6360
EX31 3,8215
EX31 4,7461
EX32 0,5365
EX32 7,6975
EX32 8,6301
EX32 9,5268
EX33 1,5392
EX33 2,4889
EX34 0,2702
EX34 7,1646
EX34 8,6493
EX34 9,6561
EX35 6,1656
EX36 3,3942
EX36 4,4582
EX37 9,3380
EX38 7,4513
EX38 8,3664
EX39 1,9441
EX39 2,3781
EX39 3,9059
EX39 4,6908
EX39 5,6258
EX39 6,1921
EX4  0,298
EX4  1,9257
EX4  2,7769
EX4  3,2160
EX4  4,8978
EX4  5,3006
EX4  6,8217
EX4  7,5289
EX4  8,6296
EX4  9,3743
EX5  1,3540
EX5  2,4805
EX5  3,2366
EX5  4,5083
EX5  5,2876
EX6  6,2808
EX6  7,4029
EX6  8,6911
EX7  0,5695
EX7  9,6805
EX8  1,7148
EX8  2,7707
EX8  3,5571
EX8  4,9585
EX8  5,7646
EX9  6,5214
EX9  7,1586
FY1  1,295
FY1  2,7914
FY1  3,4436
FY1  4,6564
FY1  5,6163
FY1  6,8448
FY2  0,14493
FY2  9,10202
FY3  0,1942
FY3  7,10561
FY3  8,9585
FY3  9,10044
FY4  1,8554
FY4  2,7848
FY4  3,10416
FY4  4,12025
FY4  5,5064
FY5  1,7991
FY5  2,12160
FY5  3,11216
FY5  4,8428
FY5  5,5270
FY6  0,7217
FY6  7,12786
FY6  8,5397
FY6  9,2759
FY7  6,6868
FY7  7,9017
FY7  8,10198
FY8  1,9384
FY8  2,8839
FY8  3,9871
FY8  4,10192
FY8  5,6012
GL1  1,1930
GL1  2,3815
GL1  3,5878
GL1  4,12030
GL1  5,10688
GL10 2,6896
GL10 3,7134
GL11 4,6221
GL11 5,8078
GL11 6,3940
GL12 7,6363
GL12 8,8765
GL13 9,5895
GL14 1,3825
GL14 2,8084
GL14 3,3900
GL15 4,5015
GL15 5,8825
GL15 6,7018
GL16 7,7155
GL16 8,6300
GL17 0,4562
GL17 9,6680
GL18 1,6032
GL18 2,1502
GL19 3,6681
GL19 4,3176
GL2  0,12098
GL2  2,5002
GL2  3,506
GL2  4,15778
GL2  5,3718
GL2  7,4786
GL2  8,3682
GL2  9,6535
GL20 5,7179
GL20 6,2850
GL20 7,7453
GL20 8,10907
GL3  1,6072
GL3  2,7460
GL3  3,8489
GL3  4,8640
GL4  0,12396
GL4  3,3266
GL4  4,10463
GL4  5,8927
GL4  6,10471
GL4  8,2551
GL5  1,7997
GL5  2,4559
GL5  3,4381
GL5  4,10575
GL5  5,3700
GL50 1,1012
GL50 2,8363
GL50 3,4270
GL50 4,8975
GL51 0,12051
GL51 3,10116
GL51 4,2426
GL51 6,8005
GL51 7,6537
GL51 8,6931
GL51 9,5740
GL52 2,4666
GL52 3,5598
GL52 5,8817
GL52 6,9477
GL52 7,1546
GL52 8,9562
GL52 9,3839
GL53 0,4152
GL53 7,6219
GL53 8,5373
GL53 9,4119
GL54 1,2998
GL54 2,5543
GL54 3,3707
GL54 4,2921
GL54 5,7098
GL55 6,5452
GL56 0,5187
GL56 9,3262
GL6  0,6401
GL6  6,4008
GL6  7,3796
GL6  8,6664
GL6  9,3726
GL7  1,14051
GL7  2,4949
GL7  3,4701
GL7  4,4383
GL7  5,7324
GL7  6,4860
GL7  7,2246
GL8  8,8588
GL9  1,2681
GU1  1,10706
GU1  2,8947
GU1  3,4672
GU1  4,5005
GU10 1,4606
GU10 2,2903
GU10 3,4461
GU10 4,6589
GU10 5,3801
GU11 1,6306
GU11 2,4651
GU11 3,12464
GU12 4,14616
GU12 5,7806
GU12 6,9232
GU14 0,8084
GU14 6,9470
GU14 7,6163
GU14 8,16332
GU14 9,15252
GU15 1,9990
GU15 2,9614
GU15 3,6766
GU15 4,8601
GU16 6,10331
GU16 7,2078
GU16 8,7695
GU16 9,3794
GU17 0,7235
GU17 9,3927
GU18 5,6829
GU19 5,5623
GU2  4,2797
GU2  7,10906
GU2  8,8351
GU2  9,12307
GU20 6,4416
GU21 2,11716
GU21 3,11162
GU21 4,9938
GU21 5,8623
GU21 6,2330
GU21 7,2075
GU21 8,4171
GU22 0,7018
GU22 7,8915
GU22 8,9709
GU22 9,7944
GU23 6,3863
GU23 7,3043
GU24 0,4990
GU24 8,4247
GU24 9,8706
GU25 4,5478
GU26 6,7516
GU27 1,6800
GU27 2,5067
GU27 3,5956
GU28 0,3793
GU28 9,2894
GU29 0,3223
GU29 9,5921
GU3  1,2455
GU3  2,2429
GU3  3,6247
GU30 7,9131
GU31 4,7685
GU31 5,3600
GU32 1,3330
GU32 2,3854
GU32 3,4851
GU33 6,1945
GU33 7,6543
GU34 1,6473
GU34 2,10263
GU34 3,2493
GU34 4,3933
GU34 5,6785
GU35 0,11271
GU35 8,5644
GU35 9,6281
GU4  7,10832
GU4  8,5150
GU46 6,11419
GU46 7,3492
GU47 0,10753
GU47 8,4413
GU47 9,3801
GU5  0,7010
GU5  9,4272
GU51 1,5212
GU51 2,2556
GU51 3,8585
GU51 4,4069
GU51 5,3312
GU52 0,2482
GU52 6,7616
GU52 7,3275
GU52 8,2667
GU6  7,8166
GU6  8,6117
GU7  1,7676
GU7  2,7103
GU7  3,8171
GU8  4,5737
GU8  5,8175
GU8  6,3834
GU9  0,7474
GU9  7,5183
GU9  8,9708
GU9  9,7483
HA0  1,9965
HA0  2,13372
HA0  3,11626
HA0  4,13664
HA1  1,7662
HA1  2,7379
HA1  3,10793
HA1  4,13593
HA2  0,10916
HA2  6,8331
HA2  7,7708
HA2  8,13459
HA2  9,15162
HA3  0,11148
HA3  5,10509
HA3  6,8963
HA3  7,12008
HA3  8,11876
HA3  9,15439
HA4  0,9641
HA4  6,11171
HA4  7,10267
HA4  8,8417
HA4  9,10958
HA5  1,9394
HA5  2,8760
HA5  3,10481
HA5  4,8815
HA5  5,7785
HA6  1,8629
HA6  2,7952
HA6  3,5525
HA7  1,8172
HA7  2,12185
HA7  3,8403
HA7  4,8644
HA8  0,11782
HA8  5,12430
HA8  6,11470
HA8  7,4672
HA8  8,14706
HA8  9,11689
HA9  0,2660
HA9  6,10782
HA9  7,9131
HA9  8,13217
HA9  9,12320
HD1  1,242
HD1  3,8353
HD1  4,8589
HD1  5,2851
HD1  6,3053
HD2  1,15559
HD2  2,14108
HD3  3,15215
HD3  4,14237
HD4  5,12143
HD4  6,11001
HD4  7,7299
HD5  0,5285
HD5  8,13877
HD5  9,12067
HD6  1,2659
HD6  2,7543
HD6  3,12133
HD6  4,5160
HD7  4,8340
HD7  5,9911
HD7  6,4551
HD8  0,11794
HD8  8,12107
HD8  9,10610
HD9  1,7288
HD9  2,4298
HD9  3,4022
HD9  4,4006
HD9  5,4575
HD9  6,6386
HD9  7,5008
HG1  1,1182
HG1  2,7656
HG1  3,7495
HG1  4,12244
HG1  5,5813
HG2  0,8020
HG2  7,11187
HG2  8,8715
HG2  9,5737
HG3  1,5280
HG3  2,11211
HG3  3,4413
HG3  4,2188
HG3  5,3454
HG4  1,8144
HG4  2,8651
HG4  3,4203
HG4  4,2432
HG4  5,2565
HG5  0,9044
HG5  8,5155
HG5  9,4320
HP1  1,7765
HP1  2,8670
HP1  3,8114
HP10 0,5290
HP10 8,5714
HP10 9,8066
HP11 1,7782
HP11 2,5798
HP12 3,12451
HP12 4,10498
HP13 5,14066
HP13 6,11335
HP13 7,17898
HP14 3,9491
HP14 4,8330
HP15 6,8216
HP15 7,9308
HP16 0,7004
HP16 9,4908
HP17 0,1154
HP17 8,8038
HP17 9,907
HP18 0,6252
HP18 9,7344
HP19 0,2356
HP19 7,7037
HP19 8,3541
HP19 9,10955
HP2  4,11096
HP2  5,12619
HP2  6,7875
HP2  7,7055
HP20 1,8087
HP20 2,6904
HP21 7,9688
HP21 8,13238
HP21 9,10615
HP22 4,5199
HP22 5,13506
HP22 6,6131
HP23 4,6084
HP23 5,8121
HP23 6,3350
HP27 0,6465
HP27 9,5814
HP3  0,8171
HP3  8,9904
HP3  9,14198
HP4  1,7021
HP4  2,7562
HP4  3,9524
HP5  1,6717
HP5  2,11497
HP5  3,7317
HP6  5,5881
HP6  6,8347
HP7  0,4239
HP7  9,6444
HP8  4,6857
HP9  1,9076
HP9  2,8172
HR1  1,14191
HR1  2,5278
HR1  3,6406
HR1  4,6187
HR2  0,4388
HR2  6,8455
HR2  7,15511
HR2  8,5026
HR2  9,5959
HR3  5,4788
HR3  6,3010
HR4  0,10924
HR4  7,5743
HR4  8,6063
HR4  9,7777
HR5  3,4696
HR6  0,4464
HR6  8,10733
HR6  9,5409
HR7  4,7195
HR8  1,4391
HR8  2,9702
HR9  5,7280
HR9  6,4586
HR9  7,9309
HU1  1,907
HU1  2,2200
HU1  3,205
HU10 6,10971
HU10 7,8192
HU11 4,8144
HU11 5,3780
HU12 0,5474
HU12 8,11143
HU12 9,9121
HU13 0,7505
HU13 9,7578
HU14 3,8324
HU15 1,13236
HU15 2,11045
HU16 4,6837
HU16 5,9721
HU17 0,10283
HU17 5,2688
HU17 7,8780
HU17 8,11556
HU17 9,10435
HU18 1,8823
HU19 2,7175
HU2  0,1080
HU2  8,1642
HU2  9,1317
HU20 3,1020
HU3  1,6566
HU3  2,5527
HU3  3,4453
HU3  5,2643
HU3  6,8296
HU4  6,12657
HU4  7,10680
HU5  1,5682
HU5  2,9327
HU5  3,10065
HU5  4,8995
HU5  5,17280
HU6  0,487
HU6  7,12047
HU6  8,9621
HU6  9,12009
HU7  0,1883
HU7  3,6799
HU7  4,23853
HU7  5,5087
HU7  6,4895
HU8  0,9457
HU8  7,2111
HU8  8,8729
HU8  9,14711
HU9  1,4546
HU9  2,5869
HU9  3,10456
HU9  4,13022
HU9  5,8750
HX1  1,486
HX1  2,4307
HX1  3,7494
HX1  4,7498
HX1  5,4478
HX2  0,8828
HX2  6,5053
HX2  7,6121
HX2  8,7071
HX2  9,9003
HX3  0,7634
HX3  5,8124
HX3  6,6438
HX3  7,9705
HX3  8,7255
HX3  9,7042
HX4  0,1708
HX4  8,6340
HX4  9,4195
HX5  0,5862
HX5  9,4455
HX6  1,4285
HX6  2,6213
HX6  3,3090
HX6  4,5203
HX7  5,4687
HX7  6,2269
HX7  7,2623
HX7  8,3797
IG1  1,14256
IG1  2,20388
IG1  3,17300
IG1  4,12966
IG10 1,6832
IG10 2,9262
IG10 3,10808
IG10 4,4800
IG11 0,9709
IG11 7,16049
IG11 8,8202
IG11 9,19696
IG2  6,14456
IG2  7,14673
IG3  8,17515
IG3  9,18754
IG4  5,8962
IG5  0,17109
IG6  1,8320
IG6  2,11866
IG6  3,6732
IG7  4,7406
IG7  5,8580
IG7  6,4524
IG8  0,8479
IG8  7,9425
IG8  8,8190
IG8  9,9347
IG9  5,7606
IG9  6,5350
IP1  1,552
IP1  2,5549
IP1  3,3415
IP1  4,8674
IP1  5,9265
IP1  6,12307
IP10 0,3075
IP11 0,5335
IP11 2,8865
IP11 7,6541
IP11 9,8717
IP12 1,6744
IP12 2,5549
IP12 3,4838
IP12 4,7401
IP13 0,4014
IP13 6,4705
IP13 7,3112
IP13 8,2276
IP13 9,4125
IP14 1,9255
IP14 2,6657
IP14 3,4570
IP14 4,5829
IP14 5,8709
IP14 6,4199
IP15 5,2479
IP16 4,6582
IP17 1,6442
IP17 2,2489
IP17 3,1911
IP18 6,4082
IP19 0,2377
IP19 8,5933
IP19 9,2028
IP2  0,9631
IP2  8,7498
IP2  9,14177
IP20 0,2525
IP20 9,5310
IP21 4,6419
IP21 5,4863
IP22 1,5404
IP22 2,5468
IP22 4,8324
IP22 5,2801
IP23 7,4356
IP23 8,2693
IP24 1,9934
IP24 2,9952
IP24 3,8094
IP25 6,11690
IP25 7,6624
IP26 4,5552
IP26 5,3442
IP27 0,11283
IP27 9,7835
IP28 6,5615
IP28 7,9152
IP28 8,9868
IP29 4,4439
IP29 5,4627
IP3  0,10549
IP3  8,11966
IP3  9,12250
IP30 0,4255
IP30 9,9394
IP31 1,6328
IP31 2,8029
IP31 3,7060
IP32 6,8842
IP32 7,8344
IP33 1,4462
IP33 2,9482
IP33 3,10395
IP4  1,3413
IP4  2,7894
IP4  3,5174
IP4  4,7861
IP4  5,12226
IP5  1,5579
IP5  2,10490
IP5  3,3689
IP6  0,5539
IP6  8,6246
IP6  9,4483
IP7  5,6476
IP7  6,4931
IP7  7,5306
IP8  3,6789
IP8  4,4191
IP9  1,4217
IP9  2,7195
KT1  1,1012
KT1  2,8243
KT1  3,11683
KT1  4,3093
KT10 0,9630
KT10 8,6347
KT10 9,5032
KT11 1,3128
KT11 2,9245
KT11 3,2690
KT12 1,4329
KT12 2,11837
KT12 3,8106
KT12 4,5645
KT12 5,7122
KT13 0,6617
KT13 8,7187
KT13 9,7606
KT14 6,5657
KT14 7,7767
KT15 1,9875
KT15 2,8303
KT15 3,9348
KT16 0,5703
KT16 8,6024
KT16 9,6837
KT17 1,5392
KT17 2,7868
KT17 3,3992
KT17 4,6179
KT18 5,7965
KT18 6,2124
KT18 7,7452
KT19 0,9059
KT19 7,1859
KT19 8,7996
KT19 9,15373
KT2  5,14426
KT2  6,8168
KT2  7,8025
KT20 5,10388
KT20 6,5757
KT20 7,4528
KT21 1,5890
KT21 2,7912
KT22 0,3943
KT22 7,6554
KT22 8,4750
KT22 9,9041
KT23 3,5118
KT23 4,5635
KT24 5,5262
KT24 6,4306
KT3  3,12759
KT3  4,4901
KT3  5,10139
KT3  6,10923
KT4  7,10613
KT4  8,18459
KT5  8,10840
KT5  9,9693
KT6  4,6269
KT6  5,8018
KT6  6,6763
KT6  7,10545
KT7  0,10423
KT8  0,2623
KT8  1,5517
KT8  2,7304
KT8  9,4310
KT9  1,9457
KT9  2,12031
L1   0,143
L1   1,336
L1   2,161
L1   3,214
L1   4,1131
L1   5,2346
L1   6,404
L1   7,884
L1   8,750
L1   9,740
L10  0,507
L10  1,1517
L10  2,1418
L10  3,1188
L10  4,3054
L10  6,1518
L10  7,2234
L10  8,2099
L10  9,1638
L11  0,1601
L11  1,2325
L11  2,4178
L11  3,4358
L11  4,2920
L11  5,1640
L11  6,1111
L11  7,3203
L11  8,2072
L11  9,1954
L12  0,9722
L12  1,1260
L12  2,1071
L12  3,969
L12  4,3036
L12  5,4422
L12  6,2244
L12  7,2073
L12  8,2475
L12  9,4698
L13  0,1395
L13  1,1597
L13  2,3248
L13  3,3133
L13  4,3075
L13  5,4140
L13  6,3423
L13  7,3975
L13  8,3266
L13  9,3481
L14  0,4351
L14  1,2191
L14  2,2238
L14  3,1927
L14  4,1708
L14  5,967
L14  6,2740
L14  7,3121
L14  8,2420
L14  9,3616
L15  0,3237
L15  1,2725
L15  2,2497
L15  3,4777
L15  4,3999
L15  5,1622
L15  6,2506
L15  7,3039
L15  8,3872
L15  9,1898
L16  0,848
L16  1,1093
L16  2,2541
L16  3,2495
L16  4,924
L16  5,1520
L16  6,1165
L16  7,2352
L16  8,1048
L16  9,1209
L17  0,4149
L17  1,1029
L17  2,1640
L17  3,2327
L17  4,1510
L17  5,1501
L17  6,2303
L17  7,4866
L17  8,2934
L17  9,2031
L18  0,1033
L18  1,6102
L18  2,1979
L18  3,3124
L18  4,2310
L18  5,2388
L18  6,1713
L18  7,2871
L18  8,3564
L18  9,3484
L19  0,2140
L19  1,2761
L19  2,3089
L19  3,2800
L19  4,2895
L19  5,1571
L19  6,1108
L19  7,1258
L19  8,3129
L19  9,3107
L2   0,201
L2   2,169
L2   5,198
L20  0,3329
L20  2,2439
L20  3,2559
L20  4,6422
L20  5,2919
L20  6,5296
L20  7,2030
L20  8,382
L20  9,6362
L21  0,3690
L21  1,3702
L21  2,1110
L21  3,548
L21  4,1752
L21  5,1957
L21  6,1011
L21  7,3603
L21  8,3365
L21  9,4956
L22  0,1346
L22  1,837
L22  2,1861
L22  3,1119
L22  4,2198
L22  5,1193
L22  6,1388
L22  7,1233
L22  8,1266
L22  9,1424
L23  0,4902
L23  1,2189
L23  2,3277
L23  3,2486
L23  4,1150
L23  5,2308
L23  6,3141
L23  7,3061
L23  8,2129
L23  9,5743
L24  0,2908
L24  1,1208
L24  2,3193
L24  3,3019
L24  4,907
L24  5,944
L24  6,1149
L24  7,1786
L24  9,935
L25  0,3258
L25  1,1799
L25  2,3728
L25  3,3212
L25  4,2751
L25  5,4334
L25  6,1725
L25  7,4523
L25  8,3748
L25  9,4552
L26  0,2253
L26  1,3203
L26  3,247
L26  6,1506
L26  7,4860
L26  9,3163
L27  0,342
L27  1,1135
L27  4,246
L27  5,1258
L27  6,1090
L27  7,1328
L27  8,1061
L28  0,1010
L28  1,1428
L28  3,245
L28  4,1447
L28  5,929
L28  6,460
L28  7,248
L28  8,539
L29  7,406
L3   0,594
L3   1,885
L3   2,2520
L3   3,392
L3   4,2820
L3   5,3381
L3   6,3599
L3   8,2563
L3   9,1172
L30  0,2184
L30  1,4099
L30  2,3305
L30  3,1922
L30  5,3087
L30  6,326
L30  7,2753
L30  8,1415
L30  9,887
L31  0,2436
L31  1,4526
L31  2,3129
L31  3,1430
L31  4,2414
L31  5,3752
L31  6,3266
L31  7,2967
L31  8,2967
L31  9,4081
L32  0,3256
L32  1,1465
L32  2,2213
